   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 -.66940 4.54006 14.4470  .73582  .27998 QDN13931B.2 .0014 2.2E-4 9.2E-4 -2.E-4 2.75415 25.6058 13.4044 -.00651 2.34E-4 -3.E-6 2416
 -.66940 4.54006 14.4470  .73582  .27998 MKQCTR.139 .0014 2.2E-4 9.2E-4 -2.E-4  2.75415 25.6058 13.4044 -.00651 2.34E-4 -3.E-6 2417
 -.66945 4.54006 14.4470  .73582  .27999  LL3129    .0014 2.2E-4 9.2E-4 -2.E-4  2.75447 25.6058 13.4044 -.00651 2.34E-4 -3.E-6 2418
 -.80492 5.16623 14.4609  .85464  .27999 SDA14016B.1 .0015 2.2E-4 8.5E-4 -2.E-4 2.61204 23.3267 13.4072 -.00634 2.34E-4 -3.E-6 2419
 -.80492 5.16623 14.4609  .85464  .27999 SDA14016A  .0015 2.2E-4 8.5E-4 -2.E-4  2.61204 23.3267 13.4072 -.00634 2.34E-4 -3.E-6 2420
 -1.0328 6.45235 14.4803 1.05071  .28068 SDA14016B.2 .0017 2.2E-4 7.4E-4 -2.E-4 2.39153 19.8237 13.4124 -.00607 2.38E-4 -3.E-6 2421
 -1.0328 6.45235 14.4803 1.05071  .28068  SPCA.27   .0017 2.2E-4 7.4E-4 -2.E-4  2.39153 19.8237 13.4124 -.00607 2.38E-4 -3.E-6 2422
 -1.0328 6.45235 14.4803 1.05071  .28068  LL0.103   .0017 2.2E-4 7.4E-4 -2.E-4  2.39153 19.8237 13.4124 -.00607 2.38E-4 -3.E-6 2423
 -1.5453 10.5773 14.5113 1.49945  .28068  SPC.98    .0020 2.2E-4 5.0E-4 -2.E-4  1.84920 13.0386 13.4282 -.00544 2.38E-4 -3.E-6 2424
 -1.5453 10.5773 14.5113 1.49945  .28068  LL3137    .0020 2.2E-4 5.0E-4 -2.E-4  1.84920 13.0386 13.4282 -.00544 2.38E-4 -3.E-6 2425
 -1.7246 12.4085 14.5191 1.65651  .28068  ZSH14061  .0021 2.2E-4 4.1E-4 -2.E-4  1.65938 11.0738 13.4357 -.00522 2.38E-4 -3.E-6 2426
 -1.7376 12.5487 14.5196 1.66787  .28068  MOV.121   .0022 2.2E-4 4.0E-4 -2.E-4  1.64565 10.9399 13.4362 -.00521 2.38E-4 -3.E-6 2427
 -1.7887 13.1112 14.5216 1.71260  .28068  LL3142    .0022 2.2E-4 3.8E-4 -2.E-4  1.59159 10.4236 13.4386 -.00514 2.38E-4 -3.E-6 2428
 -1.8744 14.0915 14.5247 1.78765  .28068 QFX14031B.1 .0023 2.2E-4 3.4E-4 -2.E-4 1.50089 9.59607 13.4429 -.00504 2.38E-4 -3.E-6 2429
 -1.8745 14.0915 14.5247 1.78765  .28069  SPCQ.140  .0023 2.2E-4 3.4E-4 -2.E-4  1.50093 9.59607 13.4429 -.00504 2.38E-4 -3.E-6 2430
 -1.8745 14.0915 14.5247 1.78765  .28069 QFX14031A  .0023 2.2E-4 3.4E-4 -2.E-4  1.50093 9.59607 13.4429 -.00504 2.38E-4 -3.E-6 2431
  .03397 16.6850 14.5381 1.99346  .02544 SPCQE.140  .0023 -9.E-5 1.5E-4 -1.E-4   .12541 7.56057 13.4685 -.00498 -4.2E-4 -3.E-6 2432
  .03397 16.6850 14.5381 1.99346  .02544 QFX14031B.2 .0023 -9.E-5 1.5E-4 -1.E-4  .12541 7.56057 13.4685 -.00498 -4.2E-4 -3.E-6 2433
  .03397 16.6850 14.5381 1.99346  .02544 MKQCTR.140 .0023 -9.E-5 1.5E-4 -1.E-4   .12541 7.56057 13.4685 -.00498 -4.2E-4 -3.E-6 2434
  .03389 16.6850 14.5381 1.99346  .02545  LL3152    .0023 -9.E-5 1.5E-4 -1.E-4   .12545 7.56057 13.4685 -.00498 -4.2E-4 -3.E-6 2435
  .00883 16.6672 14.5421 2.00413  .02545 SFA14116B.1 .0023 -9.E-5 1.0E-4 -1.E-4  .06935 7.47922 13.4773 -.00510 -4.2E-4 -3.E-6 2436
  .00883 16.6672 14.5421 2.00413  .02545 SFA14116A  .0023 -9.E-5 1.0E-4 -1.E-4   .06935 7.47922 13.4773 -.00510 -4.2E-4 -3.E-6 2437
 -.01341 16.6703 14.5487 2.02117  .02307 SFA14116B.2 .0022 -9.E-5 1.3E-5 -1.E-4 -.03350 7.45417 13.4923 -.00530 -4.2E-4 -4.E-6 2438
 -.01341 16.6703 14.5487 2.02117  .02307  LL3160    .0022 -9.E-5 1.3E-5 -1.E-4  -.03350 7.45417 13.4923 -.00530 -4.2E-4 -4.E-6 2439
 -.03847 16.6919 14.5527 2.03084  .02307 QFX14132B.1 .0022 -9.E-5 -4.E-5 -1.E-4 -.08959 7.50557 13.5011 -.00543 -4.2E-4 -4.E-6 2440
 -.03881 16.6919 14.5527 2.03084  .02311  SPCQ.141  .0022 -9.E-5 -4.E-5 -1.E-4  -.08943 7.50557 13.5011 -.00543 -4.2E-4 -4.E-6 2441
 -.03881 16.6919 14.5527 2.03084  .02311 QFX14132A  .0022 -9.E-5 -4.E-5 -1.E-4  -.08943 7.50557 13.5011 -.00543 -4.2E-4 -4.E-6 2442
   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 1.87211 14.1086 14.5661 1.88447 -.24120 SPCQE.141  .0019 -4.E-4 -2.E-4 -1.E-4  -1.4432 9.42382 13.5271 -.00631 -.00120 -4.E-6 2443
 1.87211 14.1086 14.5661 1.88447 -.24120 QFX14132B.2 .0019 -4.E-4 -2.E-4 -1.E-4 -1.4432 9.42382 13.5271 -.00631 -.00120 -4.E-6 2444
 1.87211 14.1086 14.5661 1.88447 -.24120 MKQCTR.141 .0019 -4.E-4 -2.E-4 -1.E-4  -1.4432 9.42382 13.5271 -.00631 -.00120 -4.E-6 2445
 1.87183 14.1086 14.5661 1.88447 -.24116  LL0.104   .0019 -4.E-4 -2.E-4 -1.E-4  -1.4430 9.42382 13.5271 -.00631 -.00120 -4.E-6 2446
 1.36108 8.93600 14.5888 1.49920 -.24116  SPC.99    .0013 -4.E-4 -5.E-4 -1.E-4  -1.9663 14.8788 13.5486 -.00799 -.00120 -4.E-6 2447
 1.36108 8.93600 14.5888 1.49920 -.24116  LL3169    .0013 -4.E-4 -5.E-4 -1.E-4  -1.9663 14.8788 13.5486 -.00799 -.00120 -4.E-6 2448
 1.13839 7.19237 14.6027 1.33123 -.24116 SDB14216B.1 .0010 -4.E-4 -6.E-4 -1.E-4 -2.1945 17.7814 13.5555 -.00873 -.00120 -4.E-6 2449
 1.13839 7.19237 14.6027 1.33123 -.24116 SDB14216A  .0010 -4.E-4 -6.E-4 -1.E-4  -2.1945 17.7814 13.5555 -.00873 -.00120 -4.E-6 2450
 .91250 5.75696 14.6201 1.16287 -.24063 SDB14216B.2 7.8E-4 -4.E-4 -7.E-4 -1.E-4 -2.4145 21.0076 13.5612 -.00946 -.00119 -1.E-5 2451
  .91250 5.75696 14.6201 1.16287 -.24063  LL3177   7.8E-4 -4.E-4 -7.E-4 -1.E-4  -2.4145 21.0076 13.5612 -.00946 -.00119 -1.E-5 2452
  .82336 5.27092 14.6282 1.09560 -.24063  ZSV14261 6.8E-4 -4.E-4 -7.E-4 -1.E-4  -2.5055 22.3852 13.5633 -.00976 -.00119 -1.E-5 2453
  .81047 5.20475 14.6294 1.08587 -.24063  MOV.122  6.6E-4 -4.E-4 -7.E-4 -1.E-4  -2.5187 22.5887 13.5636 -.00980 -.00119 -1.E-5 2454
  .75970 4.95431 14.6344 1.04755 -.24063  LL3182   6.0E-4 -4.E-4 -7.E-4 -1.E-4  -2.5705 23.4005 13.5647 -.00997 -.00119 -1.E-5 2455
 .67225 4.56095 14.6436  .98155 -.24063 QDN14232B.1 5.0E-4 -4.E-4 -8.E-4 -1.E-4 -2.6599 24.8373 13.5665 -.01026 -.00119 -1.E-5 2456
  .67219 4.56095 14.6436  .98155 -.24062  SPCQ.142 5.0E-4 -4.E-4 -8.E-4 -1.E-4  -2.6595 24.8373 13.5665 -.01026 -.00119 -1.E-5 2457
  .67219 4.56095 14.6436  .98155 -.24062 QDN14232A 5.0E-4 -4.E-4 -8.E-4 -1.E-4  -2.6595 24.8373 13.5665 -.01026 -.00119 -1.E-5 2458
 -.62996 4.48876 14.7175  .67684 -.08869 SPCQE.142 -2.E-4 -3.E-4 -9.E-4 1.8E-5  2.19170 25.8571 13.5778 -.01050 8.19E-4 -1.E-5 2459
 -.62996 4.48876 14.7175 .67684 -.08869 QDN14232B.2 -2.E-4 -3.E-4 -9.E-4 1.8E-5 2.19170 25.8571 13.5778 -.01050 8.19E-4 -1.E-5 2460
 -.62996 4.48876 14.7175  .67684 -.08869 MKQCTR.142 -2.E-4 -3.E-4 -9.E-4 1.8E-5 2.19170 25.8571 13.5778 -.01050 8.19E-4 -1.E-5 2461
 -.63002 4.48876 14.7175  .67684 -.08868  LL3192   -2.E-4 -3.E-4 -9.E-4 1.8E-5  2.19202 25.8571 13.5778 -.01050 8.19E-4 -1.E-5 2462
 -.84746 5.52108 14.7399 .61512 -.08868 BMN14363B.1 -4.E-4 -3.E-4 -9.E-4 1.8E-5 2.03516 22.9036 13.5824 -.00994 8.19E-4 -1.E-5 2463
 -.84840 5.52108 14.7399  .61512 -.08857  SPCB.187 -4.E-4 -3.E-4 -9.E-4 1.8E-5  2.03909 22.9036 13.5824 -.00994 8.21E-4 -1.E-5 2464
 -.84840 5.52108 14.7399 .61512 -.08857 BMN14363A.1 -4.E-4 -3.E-4 -9.E-4 1.8E-5 2.03909 22.9036 13.5824 -.00994 8.21E-4 -1.E-5 2465
 -1.4734 10.1978 14.7832  .45926 -.06688  SPCB.188 -.0011 -3.E-4 -8.E-4 1.9E-5  1.58555 15.6039 13.5993 -.00816 8.58E-4 -1.E-5 2466
 -1.4734 10.1978 14.7832 .45926 -.06688 BMN14363A.2 -.0011 -3.E-4 -8.E-4 1.9E-5 1.58555 15.6039 13.5993 -.00816 8.58E-4 -1.E-5 2467
 -2.0956 17.3869 14.8073  .34711 -.04516  SPCB.189 -.0018 -3.E-4 -8.E-4 2.0E-5  1.13201 10.1310 13.6250 -.00593 8.94E-4 -1.E-5 2468
 -2.0956 17.3869 14.8073 .34711 -.04516 BMN14363A.3 -.0018 -3.E-4 -8.E-4 2.0E-5 1.13201 10.1310 13.6250 -.00593 8.94E-4 -1.E-5 2469
 -2.7139 27.0745 14.8221  .27874 -.02342  SPCBE.63 -.0025 -3.E-4 -8.E-4 2.1E-5   .67849 6.48494 13.6649 -.00324 9.29E-4 -1.E-5 2470
 -2.7139 27.0745 14.8221  .27874 -.02342 BMN14363B.2 -.0025 -3.E-4 -8.E-4 2.1E-5 .67849 6.48494 13.6649 -.00324 9.29E-4 -1.E-5 2471
 -2.7183 27.0745 14.8221  .27874 -.02337  LL3201   -.0025 -3.E-4 -8.E-4 2.1E-5   .67955 6.48494 13.6649 -.00324 9.29E-4 -1.E-5 2472
 -2.8342 29.1511 14.8242  .27012 -.02337  ZSH14362 -.0026 -3.E-4 -8.E-4 2.1E-5   .59524 6.00817 13.6745 -.00290 9.29E-4 -1.E-5 2473
 -2.8468 29.3812 14.8245  .26919 -.02337  MOV.123  -.0026 -3.E-4 -8.E-4 2.1E-5   .58611 5.96033 13.6755 -.00286 9.29E-4 -1.E-5 2474
 -2.8962 30.2972 14.8253  .26552 -.02337  LL3208   -.0027 -3.E-4 -7.E-4 2.1E-5   .55016 5.77909 13.6799 -.00272 9.29E-4 -1.E-5 2475
 -2.9809 31.9050 14.8267  .25922 -.02337 QFN14332B.1 -.0028 -3.E-4 -7.E-4 2.1E-5 .48850 5.49497 13.6876 -.00247 9.29E-4 -1.E-5 2476
 -2.9811 31.9050 14.8267  .25922 -.02337  SPCQ.143 -.0028 -3.E-4 -7.E-4 2.1E-5   .48853 5.49497 13.6876 -.00247 9.29E-4 -1.E-5 2477
 -2.9811 31.9050 14.8267  .25922 -.02337 QFN14332A -.0028 -3.E-4 -7.E-4 2.1E-5   .48853 5.49497 13.6876 -.00247 9.29E-4 -1.E-5 2478
 2.26599 33.1693 14.8343  .19064 -.06004 SPCQE.143 -.0029 1.2E-4 -8.E-4 -1.E-4  -.70209 5.81251 13.7357 -.00117 6.42E-4 -1.E-5 2479
 2.26599 33.1693 14.8343 .19064 -.06004 QFN14332B.2 -.0029 1.2E-4 -8.E-4 -1.E-4 -.70209 5.81251 13.7357 -.00117 6.42E-4 -1.E-5 2480
 2.26599 33.1693 14.8343  .19064 -.06004 MKQCTR.143 -.0029 1.2E-4 -8.E-4 -1.E-4 -.70209 5.81251 13.7357 -.00117 6.42E-4 -1.E-5 2481
 2.26578 33.1693 14.8343  .19064 -.06004  LL3218   -.0029 1.2E-4 -8.E-4 -1.E-4  -.70205 5.81251 13.7357 -.00117 6.42E-4 -1.E-5 2482
 2.13679 30.0983 14.8378 .14867 -.06004 BMN14464B.1 -.0029 1.2E-4 -9.E-4 -1.E-4 -.88121 6.91692 13.7532 -6.5E-4 6.42E-4 -1.E-5 2483
 2.13180 30.0983 14.8378  .14867 -.06001  SPCB.190 -.0029 1.2E-4 -9.E-4 -1.E-4  -.88006 6.91692 13.7532 -6.5E-4 6.42E-4 -1.E-5 2484
 2.13180 30.0983 14.8378 .14867 -.06001 BMN14464A.1 -.0029 1.2E-4 -9.E-4 -1.E-4 -.88006 6.91692 13.7532 -6.5E-4 6.42E-4 -1.E-5 2485
 1.76600 22.2473 14.8502  .04951 -.03822  SPCB.191 -.0026 1.2E-4 -.0011 -1.E-4  -1.3967 11.5022 13.7895  .00289 8.70E-4 -1.E-5 2486
 1.76600 22.2473 14.8502  .04951 -.03822 BMN14464A.2 -.0026 1.2E-4 -.0011 -1.E-4 -1.3967 11.5022 13.7895 .00289 8.70E-4 -1.E-5 2487
 1.39684 15.8766 14.8673 -.00573 -.01640  SPCB.192 -.0024 1.2E-4 -.0013 -1.E-4  -1.9134 18.1685 13.8117  .00704  .00107 -1.E-5 2488
 1.39684 15.8766 14.8673 -.00573 -.01640 BMN14464A.3 -.0024 1.2E-4 -.0013 -1.E-4 -1.9134 18.1685 13.8117 .00704  .00107 -1.E-5 2489
 1.02503 10.9983 14.8916 -.01705  .00542  SPCBE.64 -.0021 1.2E-4 -.0015 -1.E-4  -2.4300 26.9160 13.8262  .01162  .00123 -1.E-5 2490
 1.02503 10.9983 14.8916 -.01705  .00542 BMN14464B.2 -.0021 1.2E-4 -.0015 -1.E-4 -2.4300 26.9160 13.8262 .01162  .00123 -1.E-5 2491
 1.02319 10.9984 14.8916 -.01705  .00541  LL3227   -.0021 1.2E-4 -.0015 -1.E-4  -2.4255 26.9160 13.8262  .01162  .00123 -1.E-5 2492
  .95358 10.2590 14.8972 -.01507  .00541  ZSV14462 -.0021 1.2E-4 -.0015 -1.E-4  -2.5212 28.7661 13.8284  .01212  .00123 -1.E-5 2493
  .94604 10.1821 14.8979 -.01485  .00541  MOV.124  -.0021 1.2E-4 -.0015 -1.E-4  -2.5315 28.9707 13.8286  .01217  .00123 -1.E-5 2494
  .91636 9.88510 14.9004 -.01401  .00541  LL3234   -.0021 1.2E-4 -.0016 -1.E-4  -2.5723 29.7848 13.8295  .01239  .00123 -1.E-5 2495
  .86538 9.39708 14.9049 -.01256  .00541 QDX14418B.1 -.0020 1.2E-4 -.0016 -1.E-4 -2.6424 31.2131 13.8309 .01275  .00123 -1.E-5 2496
  .86540 9.39708 14.9049 -.01256  .00541  SPCQ.144 -.0020 1.2E-4 -.0016 -1.E-4  -2.6424 31.2131 13.8309  .01275  .00123 -1.E-5 2497
  .86540 9.39708 14.9049 -.01256  .00541 QDX14418A -.0020 1.2E-4 -.0016 -1.E-4  -2.6424 31.2131 13.8309  .01275  .00123 -1.E-5 2498
 -.87953 9.41917 14.9355 -.00464  .00399 SPCQE.144 -.0021 -2.E-4 -.0015 1.8E-4  2.69661 31.1103 13.8392  .01289 -.00100 -1.E-5 2499
 -.87953 9.41917 14.9355 -.00464  .00399 QDX14418B.2 -.0021 -2.E-4 -.0015 1.8E-4 2.69661 31.1103 13.8392 .01289 -.00100 -1.E-5 2500
 -.87953 9.41917 14.9355 -.00464  .00399 MKQCTR.144 -.0021 -2.E-4 -.0015 1.8E-4 2.69661 31.1103 13.8392  .01289 -.00100 -1.E-5 2501
 -.87951 9.41917 14.9355 -.00464  .00399  LL3244   -.0021 -2.E-4 -.0015 1.8E-4  2.69655 31.1103 13.8392  .01289 -.00100 -1.E-5 2502
 -.90849 9.69434 14.9380 -.00400  .00399  MRK14501 -.0021 -2.E-4 -.0015 1.8E-4  2.65563 30.2866 13.8400  .01271 -.00100 -1.E-5 2503
 -.90849 9.69434 14.9380 -.00400  .00399  MRK14502 -.0021 -2.E-4 -.0015 1.8E-4  2.65563 30.2866 13.8400  .01271 -.00100 -1.E-5 2504
 -.90849 9.69434 14.9380 -.00400  .00399  LL3247   -.0021 -2.E-4 -.0015 1.8E-4  2.65563 30.2866 13.8400  .01271 -.00100 -1.E-5 2505
 -1.1984 12.9390 14.9600  .00245  .00399  ZSH14563 -.0024 -2.E-4 -.0012 1.8E-4  2.24619 22.7378 13.8494  .01090 -.00100 -1.E-5 2506
 -1.2060 13.0364 14.9605  .00262  .00399  MOV.125  -.0024 -2.E-4 -.0012 1.8E-4  2.23542 22.5563 13.8497  .01085 -.00100 -1.E-5 2507
 -1.2361 13.4259 14.9624  .00329  .00399  LL3253   -.0025 -2.E-4 -.0012 1.8E-4  2.19302 21.8500 13.8508  .01067 -.00100 -1.E-5 2508
   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 -1.2865 14.1016 14.9655  .00441  .00399 QFS14505B.1 -.0025 -2.E-4 -.0011 1.8E-4 2.12180 20.6942 13.8528 .01035 -.00100 -1.E-5 2509
 -1.2868 14.1016 14.9655  .00441  .00399  SPCQ.145 -.0025 -2.E-4 -.0011 1.8E-4  2.12227 20.6942 13.8528  .01035 -.00100 -1.E-5 2510
 -1.2868 14.1016 14.9655  .00441  .00399 QFS14505A -.0025 -2.E-4 -.0011 1.8E-4  2.12227 20.6942 13.8528  .01035 -.00100 -1.E-5 2511
  .46150 15.2594 14.9795  .00924  .00312 SPCQE.145 -.0026 1.2E-4 -.0010 4.6E-5  -.40281 18.5355 13.8639  .00971 2.36E-4 -9.E-6 2512
  .46150 15.2594 14.9795  .00924  .00312 QFS14505B.2 -.0026 1.2E-4 -.0010 4.6E-5 -.40281 18.5355 13.8639 .00971 2.36E-4 -9.E-6 2513
  .46150 15.2594 14.9795  .00924  .00312 MKQCTR.145 -.0026 1.2E-4 -.0010 4.6E-5 -.40281 18.5355 13.8639  .00971 2.36E-4 -9.E-6 2514
  .46115 15.2594 14.9795  .00924  .00312  LL3263   -.0026 1.2E-4 -.0010 4.6E-5  -.40239 18.5355 13.8639  .00971 2.36E-4 -9.E-6 2515
  .44702 15.0979 14.9814  .00977  .00312  PQFLD    -.0026 1.2E-4 -.0010 4.6E-5  -.41354 18.6806 13.8654  .00975 2.36E-4 -9.E-6 2516
  .44702 15.0979 14.9814  .00977  .00312  CAI1     -.0026 1.2E-4 -.0010 4.6E-5  -.41354 18.6806 13.8654  .00975 2.36E-4 -9.E-6 2517
  .44702 15.0979 14.9814  .00977  .00312  LL0.105  -.0026 1.2E-4 -.0010 4.6E-5  -.41354 18.6806 13.8654  .00975 2.36E-4 -9.E-6 2518
  .31987 13.8709 14.9990  .01457  .00312  SPC.100  -.0024 1.2E-4 -9.E-4 4.6E-5  -.51384 20.1644 13.8785  .01005 2.36E-4 -9.E-6 2519
  .31987 13.8709 14.9990  .01457  .00312  LL0.106  -.0024 1.2E-4 -9.E-4 4.6E-5  -.51384 20.1644 13.8785  .01005 2.36E-4 -9.E-6 2520
  .19272 13.0508 15.0180  .01937  .00312  SPC.101  -.0022 1.2E-4 -8.E-4 4.6E-5  -.61413 21.9691 13.8906  .01035 2.36E-4 -9.E-6 2521
  .19272 13.0508 15.0180  .01937  .00312  LL0.107  -.0022 1.2E-4 -8.E-4 4.6E-5  -.61413 21.9691 13.8906  .01035 2.36E-4 -9.E-6 2522
  .06557 12.6375 15.0378  .02418  .00312  SPC.102  -.0020 1.2E-4 -8.E-4 4.6E-5  -.71443 24.0948 13.9017  .01066 2.36E-4 -9.E-6 2523
  .06557 12.6375 15.0378  .02418  .00312  LL0.108  -.0020 1.2E-4 -8.E-4 4.6E-5  -.71443 24.0948 13.9017  .01066 2.36E-4 -9.E-6 2524
 -.06158 12.6311 15.0581  .02898  .00312  SPC.103  -.0018 1.2E-4 -7.E-4 4.6E-5  -.81473 26.5415 13.9118  .01096 2.36E-4 -9.E-6 2525
 -.06158 12.6311 15.0581  .02898  .00312  LL0.109  -.0018 1.2E-4 -7.E-4 4.6E-5  -.81473 26.5415 13.9118  .01096 2.36E-4 -9.E-6 2526
 -.18874 13.0316 15.0780  .03378  .00312  SPC.104  -.0016 1.2E-4 -6.E-4 4.6E-5  -.91503 29.3091 13.9209  .01126 2.36E-4 -9.E-6 2527
 -.18874 13.0316 15.0780  .03378  .00312  LL3267   -.0016 1.2E-4 -6.E-4 4.6E-5  -.91503 29.3091 13.9209  .01126 2.36E-4 -9.E-6 2528
 -.28728 13.6219 15.0928  .03750  .00312  ZSV14663 -.0015 1.2E-4 -6.E-4 4.6E-5  -.99276 31.6747 13.9274  .01150 2.36E-4 -9.E-6 2529
 -.29050 13.6453 15.0933  .03762  .00312  MOV.126  -.0015 1.2E-4 -6.E-4 4.6E-5  -.99530 31.7553 13.9276  .01151 2.36E-4 -9.E-6 2530
 -.30317 13.7400 15.0951  .03810  .00312  LL3271   -.0014 1.2E-4 -6.E-4 4.6E-5  -1.0053 32.0744 13.9284  .01154 2.36E-4 -9.E-6 2531
 -.32474 13.9104 15.0982  .03891  .00312 QDS14605B.1 -.0014 1.2E-4 -5.E-4 4.6E-5 -1.0223 32.6248 13.9297 .01159 2.36E-4 -9.E-6 2532
 -.32476 13.9104 15.0982  .03891  .00312  SPCQ.146 -.0014 1.2E-4 -5.E-4 4.6E-5  -1.0222 32.6248 13.9297  .01159 2.36E-4 -9.E-6 2533
 -.32476 13.9104 15.0982  .03891  .00312 QDS14605A -.0014 1.2E-4 -5.E-4 4.6E-5  -1.0222 32.6248 13.9297  .01159 2.36E-4 -9.E-6 2534
 -3.6759 20.1607 15.1154  .05057  .01079 SPCQE.146 -.0014 -1.E-4 -4.E-4 1.3E-4  4.09467 26.7430 13.9385  .01012 -.00172 -9.E-6 2535
 -3.6759 20.1607 15.1154  .05057  .01079 QDS14605B.2 -.0014 -1.E-4 -4.E-4 1.3E-4 4.09467 26.7430 13.9385 .01012 -.00172 -9.E-6 2536
 -3.6759 20.1607 15.1154  .05057  .01079 MKQCTR.146 -.0014 -1.E-4 -4.E-4 1.3E-4 4.09467 26.7430 13.9385  .01012 -.00172 -9.E-6 2537
 -3.6759 20.1607 15.1154  .05057  .01079  LL3281   -.0014 -1.E-4 -4.E-4 1.3E-4  4.09470 26.7430 13.9385  .01012 -.00172 -9.E-6 2538
 -4.3320 27.4596 15.1216  .06052  .01079  ZSH14764 -.0015 -1.E-4 -3.E-4 1.3E-4  3.48919 19.8307 13.9449  .00843 -.00172 -9.E-6 2539
 -4.3612 27.8117 15.1218  .06096  .01079  MOV.127  -.0015 -1.E-4 -3.E-4 1.3E-4  3.46228 19.5491 13.9452  .00836 -.00172 -9.E-6 2540
 -4.4760 29.2213 15.1227  .06271  .01079  LL3288   -.0016 -1.E-4 -2.E-4 1.3E-4  3.35632 18.4616 13.9465  .00806 -.00172 -9.E-6 2541
 -4.6665 31.6404 15.1241  .06560  .01079 QFT14705B.1 -.0016 -1.E-4 -2.E-4 1.3E-4 3.18053 16.7319 13.9489 .00757 -.00172 -9.E-6 2542
 -4.6657 31.6404 15.1241  .06560  .01079  SPCQ.147 -.0016 -1.E-4 -2.E-4 1.3E-4  3.18016 16.7319 13.9489  .00757 -.00172 -9.E-6 2543
 -4.6657 31.6404 15.1241  .06560  .01079 QFT14705A -.0016 -1.E-4 -2.E-4 1.3E-4  3.18016 16.7319 13.9489  .00757 -.00172 -9.E-6 2544
  .06116 39.2420 15.1308  .07467 8.00E-4 SPCQE.147 -.0016 8.5E-5 -3.E-5 1.2E-4   .78431 11.0641 13.9675  .00548 -8.3E-4 -9.E-6 2545
  .06116 39.2420 15.1308  .07467 8.00E-4 QFT14705B.2 -.0016 8.5E-5 -3.E-5 1.2E-4 .78431 11.0641 13.9675  .00548 -8.3E-4 -9.E-6 2546
  .06116 39.2420 15.1308  .07467 8.00E-4 MKQCTR.147 -.0016 8.5E-5 -3.E-5 1.2E-4  .78431 11.0641 13.9675  .00548 -8.3E-4 -9.E-6 2547
  .06204 39.2420 15.1308  .07467 7.99E-4  LL0.110  -.0016 8.5E-5 -3.E-5 1.2E-4   .78406 11.0641 13.9675  .00548 -8.3E-4 -9.E-6 2548
  .02112 39.1090 15.1373  .07581 7.99E-4  SPC.105  -.0015 8.5E-5 1.5E-4 1.2E-4   .55055 8.92875 13.9932  .00397 -8.3E-4 -9.E-6 2549
  .02112 39.1090 15.1373  .07581 7.99E-4  LL3298   -.0015 8.5E-5 1.5E-4 1.2E-4   .55055 8.92875 13.9932  .00397 -8.3E-4 -9.E-6 2550
 -.01519 39.1006 15.1430  .07682 7.99E-4 QFP14805B.1 -.0014 8.5E-5 3.2E-4 1.2E-4 .34343 7.66002 14.0207  .00263 -8.3E-4 -9.E-6 2551
 -.01539 39.1006 15.1430  .07682 7.99E-4  SPCQ.148 -.0014 8.5E-5 3.2E-4 1.2E-4   .34347 7.66002 14.0207  .00263 -8.3E-4 -9.E-6 2552
 -.01539 39.1006 15.1430  .07682 7.99E-4 QFP14805A -.0014 8.5E-5 3.2E-4 1.2E-4   .34347 7.66002 14.0207  .00263 -8.3E-4 -9.E-6 2553
 2.74582 36.4978 15.1469  .07478 -.00488 SPCQE.148 -.0012 1.9E-4 4.4E-4 1.5E-4  -.34812 7.66426 14.0403  .00182 -6.6E-4 -9.E-6 2554
 2.74582 36.4978 15.1469  .07478 -.00488 QFP14805B.2 -.0012 1.9E-4 4.4E-4 1.5E-4 -.34812 7.66426 14.0403 .00182 -6.6E-4 -9.E-6 2555
 2.74582 36.4978 15.1469  .07478 -.00488 MKQCTR.148 -.0012 1.9E-4 4.4E-4 1.5E-4 -.34812 7.66426 14.0403  .00182 -6.6E-4 -9.E-6 2556
 2.74564 36.4978 15.1469  .07478 -.00488  LL0.111  -.0012 1.9E-4 4.4E-4 1.5E-4  -.34809 7.66426 14.0403  .00182 -6.6E-4 -9.E-6 2557
 2.37133 28.3107 15.1549  .06666 -.00488  SPC.106  -9.E-4 1.9E-4 6.8E-4 1.5E-4  -.58214 9.15262 14.0709 5.31E-4 -6.6E-4 -9.E-6 2558
 2.37133 28.3107 15.1549  .06666 -.00488  LL0.112  -9.E-4 1.9E-4 6.8E-4 1.5E-4  -.58214 9.15262 14.0709 5.31E-4 -6.6E-4 -9.E-6 2559
 1.99701 21.3213 15.1652  .05854 -.00488  SPC.107  -6.E-4 1.9E-4 9.1E-4 1.5E-4  -.81620 11.3899 14.0959 -7.6E-4 -6.6E-4 -9.E-6 2560
 1.99701 21.3213 15.1652  .05854 -.00488  LL0.113  -6.E-4 1.9E-4 9.1E-4 1.5E-4  -.81620 11.3899 14.0959 -7.6E-4 -6.6E-4 -9.E-6 2561
 1.62270 15.5298 15.1792  .05042 -.00488  SPC.108  -3.E-4 1.9E-4  .0012 1.5E-4  -1.0502 14.3762 14.1159 -.00205 -6.6E-4 -9.E-6 2562
